Date,Close,High,Low,Open,Volume
2010-02-18,6.074796676635742,6.103534947112001,6.014626285037076,6.035880127145417,422825200
2010-02-19,6.037076950073242,6.082878398525714,6.020313128331962,6.042765210593994,415469600
2010-02-22,5.99965763092041,6.061923540210251,5.96283741493971,6.057134162327216,390563600
2010-02-23,5.899075508117676,6.026899916598866,5.858662953428885,5.987085684506496,575094800
2010-02-24,6.0068440437316895,6.0301934152295935,5.922425394280649,5.934100479710729,460566400
2010-02-25,6.04695463180542,6.072698881514884,5.893984739684337,5.90865303075335,665126000
2010-02-26,6.125387191772461,6.141851654342907,6.046956573634227,6.058331896963292,507460800
2010-03-01,6.256205558776856,6.271472177017979,6.150233717347692,6.159214151550896,550093600
2010-03-02,6.252015113830566,6.311287024533814,6.218786424893112,6.284344919929604,566546400
2010-03-03,6.266382217407227,6.282547717313579,6.224772621928054,6.254707933503636,372052800
2010-03-04,6.3076934814453125,6.313980064971763,6.245427567464629,6.264886439965663,366041200
2010-03-05,6.554360389709473,6.576812069053648,6.425039212291439,6.434319404955169,899620400
2010-03-08,6.558253765106201,6.588488040236623,6.533407190961398,6.586093550874246,429889600
2010-03-09,6.676198482513428,6.735470380776662,6.522629837448182,6.535202603794772,920259200
2010-03-10,6.730681419372559,6.749840531833035,6.681587792416925,6.700447144064123,596218000
2010-03-11,6.750438690185547,6.750438690185547,6.685179959496295,6.702842266911844,405700400
2010-03-12,6.783366680145264,6.817193281564324,6.757921389213214,6.806416283187033,416323600
2010-03-15,6.70074462890625,6.750436564530842,6.593276010946209,6.746845031312345,493502800
2010-03-16,6.719006061553955,6.73487180028922,6.660931606452395,6.710923711475747,446908000
2010-03-17,6.709127902984619,6.778877045113814,6.683683007301967,6.732477270840053,450956800
2010-03-18,6.724992752075195,6.735469990142871,6.663924291097309,6.708527493074816,342109600
2010-03-19,6.65315055847168,6.742657561112502,6.622616114986416,6.729186706455547,559445600
2010-03-22,6.727988243103027,6.765407988696297,6.590285305942255,6.5998648631325,456419600
2010-03-23,6.836053371429443,6.848626537568376,6.708527941535076,6.754628751349084,602431200
2010-03-24,6.866288185119629,6.891134755685815,6.810607822240941,6.814499916057071,597780400
2010-03-25,6.784865379333496,6.9141870054905565,6.772890932644251,6.91268979997327,542284400
2010-03-26,6.912091255187988,6.94352297587626,6.841742586260647,6.853717031872669,640875200
2010-03-29,6.95669412612915,7.000998775910004,6.933644517172346,6.974955555524615,540744400
2010-03-30,7.060271739959717,7.109067213866224,7.01237474929733,7.0827234293526375,527310000
2010-03-31,7.034823417663574,7.083020148497223,7.018658719834304,7.04949250924032,430659600
2010-04-01,7.063863277435303,7.146484557821607,6.967471383970169,7.106970484232894,603145200
2010-04-05,7.1392998695373535,7.139898591776365,7.027939931167599,7.034226914358289,684507600
2010-04-06,7.170732498168945,7.191686977495896,7.09469637136423,7.130618906897678,447017200
2010-04-07,7.2024641036987305,7.241978973411554,7.14438884396584,7.171031584797437,628502000
2010-04-08,7.183007717132568,7.230604948836665,7.125830927039013,7.197676016235252,572989200
2010-04-09,7.238088607788086,7.241083019158989,7.198274767117882,7.227312403919654,334182800
2010-04-12,7.253056049346924,7.27640542166022,7.238686712931183,7.250361399087831,333026400
2010-04-13,7.257245540618896,7.268322302618298,7.217730669007695,7.240183154469136,306210800
2010-04-14,7.354835033416748,7.358427366828353,7.30634013108433,7.342561627274827,404076400
2010-04-15,7.451528549194336,7.4548211226349395,7.349448380825318,7.357530733352132,376784800
2010-04-16,7.406022548675537,7.517981177793192,7.320706652018908,7.4410465907631425,750545600
2010-04-19,7.396143913269043,7.420690718400667,7.237485764599966,7.394946469147408,566924400
2010-04-20,7.321907043457031,7.461406144613426,7.273112374104096,7.440151902232358,738326400
2010-04-21,7.759862899780273,7.790696701044093,7.6553878483821745,7.74728973046291,982391200
2010-04-22,7.976894378662109,7.985276491354806,7.669457254119922,7.730526132947309,793424800
2010-04-23,8.107409477233887,8.147822019999468,7.992756992684726,8.022392537634706,796955600
2010-04-26,8.067598342895508,8.156206845242549,8.028382431911705,8.138844697898165,479068800
2010-04-27,7.844278335571289,8.017903775159255,7.798777047515184,8.000840592297697,709343600
2010-04-28,7.831107139587402,7.902951403856163,7.675742329374108,7.880500520913336,758402400
2010-04-29,8.041855812072754,8.08256733851539,7.843383723374748,7.873618006992259,558840800
2010-04-30,7.815841197967529,8.099628359023445,7.813147347439925,8.061909655463941,542463600
2010-05-03,7.973299026489258,8.019100868112828,7.869422739059657,7.8981614002703555,454342000
2010-05-04,7.743692874908447,7.881695497878899,7.685918200423171,7.86972185726355,723819600
2010-05-05,7.663172721862793,7.727534187732309,7.445841263493399,7.574564195232432,883103200
2010-05-06,7.3715972900390625,7.730821742412985,5.9646319871943305,7.5985073611548914,1285860800
2010-05-07,7.060568809509277,7.381177760996751,6.74175682402853,7.295562882355992,1676018400
2010-05-10,7.603294849395752,7.623052674020975,7.4398477515777,7.49133704063319,984306400
2010-05-11,7.679034233093262,7.779916104430718,7.498822886280574,7.538935666369675,848906800
2010-05-12,7.845771789550781,7.876904529416456,7.744291223873652,7.760455116672168,654379600
2010-05-13,7.734116077423096,7.932887035121127,7.675442106064412,7.879601563114344,599712400
2010-05-14,7.598207473754883,7.677835909757136,7.46888670503085,7.638321052788815,759362800
2010-05-17,7.610183715820312,7.668857692771817,7.415304033841658,7.624553048795071,762834800
2010-05-18,7.554506301879883,7.739806481342238,7.491641251564377,7.692807973721819,782678400
2010-05-19,7.434164047241211,7.571268247497838,7.329689810512836,7.4688891390009085,1025726800
2010-05-20,7.117448806762695,7.299755360223016,7.071048225749777,7.24078161024784,1282915200
2010-05-21,7.253952980041504,7.319212103571477,6.925560635569664,6.96956551988139,1223891200
2010-05-24,7.386866092681885,7.510799207676491,7.371898834908672,7.402432872102711,754238800
2010-05-25,7.34076452255249,7.386864530053093,7.099485088105683,7.16504316608503,1048006400
2010-05-26,7.307536602020264,7.547619416467514,7.296759602042313,7.486251587858458,850654000
2010-05-27,7.584141254425049,7.600306757335988,7.457215317906697,7.501818932450905,666282400
2010-05-28,7.689813137054443,7.765250545928067,7.584140652594458,7.7649515844679025,815614800
2010-06-01,7.808057308197021,7.961027240892937,7.752077978713078,7.773930940435655,876472800
2010-06-02,7.901456832885742,7.9269013300944176,7.7930897016901,7.919117940652651,688548000
2010-06-03,7.876609325408935,7.949352073552692,7.795483667189645,7.938275313286013,650106800
2010-06-04,7.66227388381958,7.84008963276348,7.622460044983144,7.729628152503865,758304400
2010-06-07,7.511994361877441,7.757763789890518,7.500318881190519,7.732019538829104,886942000
2010-06-08,7.463802337646484,7.597613999898086,7.353639811153456,7.580849772244586,1000770400
2010-06-09,7.280292987823486,7.540732280771321,7.259039554306005,7.5278593571454175,854630000
2010-06-10,7.499125480651855,7.513194257112844,7.250361535141113,7.329391288186119,776356000
2010-06-11,7.588931083679199,7.5994083237399614,7.405127343304467,7.430871601593695,545759200
2010-06-14,7.611978530883789,7.757763765342287,7.603896182201609,7.662270388003691,602960400
2010-06-15,7.773933410644531,7.778723190008403,7.648503861321471,7.652694918264858,585074000
2010-06-16,8.000245094299316,8.015212354335668,7.802071984672518,7.816141560826109,783678000
2010-06-17,8.138544082641602,8.169377875156657,8.067596703524766,8.10052562398377,872855200
2010-06-18,8.204402923583984,8.232243910674345,8.125074215930956,8.149920792109706,784621600
2010-06-21,8.087654113769531,8.352282941985157,8.044546912986617,8.31276807454766,776490400
2010-06-22,8.197818756103516,8.261281729801453,8.12747087470127,8.147227913923336,717262000
2010-06-23,8.111601829528809,8.222064076404168,8.019699970749368,8.219669187617598,768457200
2010-06-24,8.052630424499512,8.178358899789703,8.025687923198342,8.11250025152677,714277200
2010-06-25,7.983778953552246,8.090648887530568,7.957136210426171,8.084362702953808,549942400
2010-06-28,8.0316743850708,8.075081344486314,7.918518288408775,7.9906623144330275,584948000
2010-06-29,7.668557167053223,7.914626374166062,7.612577845299435,7.906543225493003,1133344800
2010-06-30,7.529658317565918,7.722442091090076,7.484157024063595,7.684723387685406,739452000
2010-07-01,7.438354969024658,7.627547203192609,7.280895014103134,7.612579146944294,1022896000
2010-07-02,7.392256736755371,7.51169905664659,7.280297247749174,7.498526364610026,693842800
2010-07-06,7.442845821380615,7.567675813962325,7.368904822201506,7.51379240993351,615235600
2010-07-07,7.743398666381836,7.746393077884988,7.476375657687216,7.498526788804091,654556000
2010-07-08,7.726036071777344,7.870026009713275,7.630242886859544,7.857452839443892,738144400
2010-07-09,7.771835327148437,7.780216638486419,7.638322676226653,7.69011094686602,433322400
2010-07-12,7.702087879180908,7.838593385808313,7.62934510765111,7.739207867769267,562878400
2010-07-13,7.537737846374512,7.675440718582618,7.376984575231078,7.673046629776567,1190924000
2010-07-14,7.56558084487915,7.657482723923522,7.453921928351104,7.465298451957985,812047600
2010-07-15,7.527265071868896,7.692508456589036,7.403032972289778,7.430873164062343,824866000
2010-07-16,7.480866432189941,7.632638985933159,7.436262805828763,7.579054522242139,1039858400
2010-07-19,7.351541042327881,7.480263913983566,7.172527905231325,7.480263913983566,1024478000
2010-07-20,7.540434837341309,7.570669913376793,7.184802589223522,7.27131596192785,1074950800
2010-07-21,7.610778331756592,7.937373525679732,7.603594468507241,7.935577360026978,1185671200
2010-07-22,7.75386905670166,7.783205627368155,7.642808154285013,7.713755492963619,645318800
2010-07-23,7.78141450881958,7.794586397783539,7.671850739614817,7.696098590071955,533388800
2010-07-26,7.761656284332275,7.786203092456435,7.71465779587129,7.783209481787392,420551600
2010-07-27,7.90534496307373,7.926898156613931,7.79218889842352,7.809252076456717,584771600
2010-07-28,7.811946868896484,7.962522678608371,7.790693433484159,7.893072514041889,519985200
2010-07-29,7.726638793945312,7.862545650237626,7.66646916062883,7.804471146702768,643806800
2010-07-30,7.70088529586792,7.774226740845752,7.630536661462262,7.660173799489489,448210000
2010-08-02,7.838590621948242,7.860742543068373,7.771835097819227,7.796381907640134,428055600
2010-08-03,7.840985774993896,7.88079960194348,7.765848137879033,7.813445353368542,417653600
2010-08-04,7.872417449951172,7.911332789771257,7.792490043807949,7.868226395031041,420375200
2010-08-05,7.834097862243652,7.878402488332913,7.799671748905157,7.8349955455111,289097200
2010-08-06,7.785905361175537,7.827815117801522,7.712263326444273,7.776624766954254,444897600
2010-08-09,7.835597038269043,7.847571481814486,7.770337919670479,7.827513889194842,303128000
2010-08-10,7.765549659729004,7.796683219031009,7.709869285724164,7.778721550202928,451920000
2010-08-11,7.489542961120605,7.654188348082373,7.47816804010519,7.645507276949035,620054400
2010-08-12,7.537440299987793,7.576655402056319,7.367706166351591,7.384769348070266,534920400
2010-08-13,7.456916332244873,7.540136337763112,7.4566165713996995,7.5332514306711635,354869200
2010-08-16,7.413206577301025,7.484153937536114,7.382671754320684,7.411410411243358,318430000
2010-08-17,7.5428290367126465,7.622457487025985,7.459907214765608,7.486250990387014,422640400
2010-08-18,7.575759410858154,7.623656399599747,7.531155794729845,7.554505966430486,339696000
2010-08-19,7.480265617370605,7.588033237097251,7.444343077461723,7.568874122819317,426706000
2010-08-20,7.47307825088501,7.601201583902618,7.453919143525693,7.465594624253755,384230000
2010-08-23,7.358127117156982,7.543727000948072,7.341663455824161,7.53744081757648,414041600
2010-08-24,7.182407379150391,7.274308449009164,7.14408995357388,7.264430730685413,602565600
2010-08-25,7.271014213562012,7.303943930588607,7.100682164706275,7.125827694710052,596867600
2010-08-26,7.192885875701904,7.356632846565215,7.192885875701904,7.347652011026255,466505200
2010-08-27,7.232996463775635,7.262632809034584,7.051587658225899,7.236888557236615,548391200
2010-08-30,7.259340763092041,7.356631126950009,7.20485783958673,7.20725272850398,383289200
2010-08-31,7.277301788330078,7.3210077078542035,7.194979487463297,7.239882051978418,420786800
2010-09-01,7.493735790252685,7.527562399288306,7.372497328976521,7.40812010481279,697037600
2010-09-02,7.548818111419678,7.548818111419678,7.441050480462329,7.521576642647968,415427600
2010-09-03,7.746392250061035,7.746691211561969,7.61856782307884,7.636229733140698,520788800
2010-09-07,7.717654705047607,7.7691432318372335,7.670955158013253,7.682629844931258,342557600
2010-09-08,7.870624542236328,7.914629438074084,7.756270166507683,7.776626727405127,526551200
2010-09-09,7.875111103057861,7.978387870384584,7.870621086865211,7.934084032488654,438575200
2010-09-10,7.885289669036865,7.917919625904338,7.825119293160206,7.87870372551332,387542400
2010-09-13,7.993956565856934,8.031076546634608,7.955639939920782,7.957435307339578,388780000
2010-09-14,8.024489402770996,8.057717284210678,7.9484532857958206,7.96910880100948,408150400
2010-09-15,8.089150428771973,8.09394100587416,8.01790408361247,8.027783399882441,429368800
2010-09-16,8.279242515563965,8.28223612743948,8.067599351820052,8.089752079698869,652103200
2010-09-17,8.243316650390625,8.320849160796946,8.192725834031654,8.312766013093206,634477200
2010-09-20,8.478611946105957,8.495076409558322,8.257688215142823,8.264573121862986,658677600
2010-09-21,8.494775772094727,8.601944653890103,8.465439181992016,8.497470421828684,668074400
2010-09-22,8.613917350769043,8.62080225538173,8.454061744181265,8.463042575868661,585289600
2010-09-23,8.648945808410645,8.763898114577547,8.561534733471268,8.571413253686911,786116800
2010-09-24,8.750720024108887,8.786942305063405,8.697735126046716,8.744134881536981,649488000
2010-09-27,8.715994834899902,8.822863911673371,8.711504819684173,8.800413036232925,482834800
2010-09-28,8.58727741241455,8.734260141759517,8.232243877090829,8.734260141759517,1035042400
2010-09-29,8.602542877197266,8.67558538678183,8.561531605591636,8.598351821802503,469644000
2010-09-30,8.494179725646973,8.681276068603765,8.419341028591795,8.651340749654155,673391600
2010-10-01,8.457357406616211,8.578894830929457,8.422332553227964,8.566022701704723,448142800
2010-10-04,8.341207504272461,8.468731337010665,8.31516268869768,8.429815992445349,435302000
2010-10-05,8.649540901184082,8.664807115982176,8.436399826330735,8.44178912469542,501967200
2010-10-06,8.657023429870605,8.740842923852819,8.539377336803483,8.668997871685761,670868800
2010-10-07,8.65792465209961,8.695643356389803,8.58877422714238,8.691452300428429,408399600
2010-10-08,8.803110122680664,8.815982250436935,8.681273750810355,8.7324625010512,658403200
2010-10-11,8.841726303100586,8.89800538984769,8.818976458504002,8.823167513852557,427753200
2010-10-12,8.936921119689941,8.965659783608064,8.755811261918435,8.843223099278653,558544000
2010-10-13,8.984819412231445,9.039301538515184,8.97464113393324,8.986615578989953,630092400
2010-10-14,9.04978370666504,9.054572687510587,8.992606105112522,9.031223308358788,435296400
2010-10-15,9.421878814697266,9.42966220609035,9.127613542377302,9.203349929450246,922194000
2010-10-18,9.519465446472168,9.549399957411405,9.408404478026196,9.53353501833292,1093010800
2010-10-19,9.264715194702148,9.392838558307254,8.981227004892906,9.082408666704008,1232784000
2010-10-20,9.29584789276123,9.407207832074452,9.186284919542404,9.25004684013201,721624400
2010-10-21,9.26561164855957,9.421874124232575,9.184187039399722,9.3506277910582,551460000
2010-10-22,9.20424461364746,9.28117841379523,9.169220565878517,9.25214078834151,372778000
2010-10-25,9.245257377624512,9.327878652040706,9.233282932334266,9.252741805612,392462000
2010-10-26,9.221603393554688,9.272194194846056,9.149757565223274,9.186279600967262,392929600
2010-10-27,9.215023040771484,9.276988796329276,9.148266707767416,9.209634540426858,399002800
2010-10-28,9.13748836517334,9.220109619676428,9.007568862535615,9.218612414694917,551051200
2010-10-29,9.009963989257812,9.156647728153782,9.006670617536397,9.10725434659117,430511200
2010-11-01,9.105761528015137,9.148270024561336,9.046489601458966,9.047088323936553,423889200
2010-11-02,9.260822296142578,9.285668867592124,9.19017547511052,9.19017547511052,433930000
2010-11-03,9.363805770874023,9.366200660899604,9.235981313527358,9.320997511348008,508348400
2010-11-04,9.527547836303713,9.584724606957131,9.430556439312271,9.443129605423552,642488000
2010-11-05,9.493422508239746,9.566465031534811,9.482047583680904,9.519167567640071,361253200
2010-11-08,9.538023948669434,9.572449271817987,9.482343590399903,9.495515477151445,281758400
2010-11-09,9.461993217468262,9.618256583512805,9.414695741419004,9.610772153012892,383544000
2010-11-10,9.520360946655272,9.542512863363722,9.386249604206997,9.478750163447335,384227200
2010-11-11,9.479055404663086,9.531442411387168,9.407209521829929,9.429661210334862,361284000
2010-11-12,9.22100830078125,9.474561150906936,9.089293416894858,9.459593895644373,795846800
2010-11-15,9.19137191772461,9.296145892504546,9.168321515375103,9.233880389639644,403606000
2010-11-16,9.02822208404541,9.208133654933771,8.960268333678991,9.15185538366219,657650000
2010-11-17,8.995595932006836,9.100070161775427,8.91357258647645,9.016550410374006,479449600
2010-11-18,9.232987403869627,9.270107398709088,9.121029496226589,9.136295720604648,494491200
2010-11-19,9.182090759277344,9.232082850712333,9.137487166217207,9.219210726497788,384843200
2010-11-22,9.380565643310549,9.380565643310549,9.156349364681413,9.180596415882713,393075200
2010-11-23,9.241966247558594,9.332372532070046,9.1770068645055,9.293455575435624,519447600
2010-11-24,9.423673629760742,9.441635299629043,9.33237127236476,9.339854102433172,413725200
2010-11-26,9.429656982421877,9.51048286492781,9.367990206577815,9.391938290543234,237585600
2010-11-29,9.485636711120604,9.503896536409773,9.321291089260466,9.444624646318,445785200
2010-11-30,9.314410209655762,9.410503151309358,9.306028096504166,9.385955534222544,501858000
2010-12-01,9.471570014953612,9.511982570546367,9.429660253952497,9.437742605198604,461750800
2010-12-02,9.523958206176758,9.549402707675638,9.42636805929194,9.505397812839997,462837200
2010-12-03,9.50270175933838,9.538923255024471,9.469772836219342,9.48982963114044,342092800
2010-12-06,9.583829879760742,9.649089020507208,9.532040793531342,9.5386267397165,448481600
2010-12-07,9.525753021240234,9.698778964195927,9.523059170658078,9.693092301572348,391454000
2010-12-08,9.609573364257812,9.60987312512986,9.49282569726222,9.568262319278098,321935600
2010-12-09,9.572153091430664,9.654175648309296,9.55000036636705,9.64310048482081,294151200
2010-12-10,9.596101760864258,9.61077005839079,9.537427771395867,9.568860294302588,262511200
2010-12-13,9.629323959350586,9.730806136102917,9.609267972026704,9.710150627436152,439815600
2010-12-14,9.588019371032717,9.65537443441069,9.549402180258928,9.63112657962013,351008000
2010-12-15,9.59011459350586,9.66914353751408,9.555089739304028,9.57933679294891,417312000
2010-12-16,9.616756439208984,9.657468755060334,9.582331107005528,9.611966660948568,322030800
2010-12-17,9.597599983215332,9.632923805360898,9.586224257644986,9.628134026173385,386929200
2010-12-20,9.645493507385254,9.676627063489205,9.526350980512875,9.627232878966886,385610400
2010-12-21,9.705066680908203,9.710754143323582,9.64070602927444,9.669144140713586,256354000
2010-12-22,9.733800888061523,9.750565106875724,9.68560495801362,9.709852803403184,265921600
2010-12-23,9.687104225158691,9.733503998782762,9.674232096938514,9.729013981754088,223157200
2010-12-27,9.719433784484863,9.742185229516757,9.6248380690176,9.664652698142348,249816000
2010-12-28,9.743085861206056,9.778708643160824,9.730812452307989,9.756256953977546,175924000
2010-12-29,9.737692832946776,9.772417914884867,9.7320045733977,9.76553221115303,163139200
2010-12-30,9.688902854919434,9.744282676679305,9.670642222005426,9.743384992790212,157494400
2010-12-31,9.655969619750977,9.683510037601812,9.61854988734935,9.667644301279768,193508000
2011-01-03,9.86582088470459,9.88647640706168,9.724226639456871,9.748174735211366,445138400
2011-01-04,9.917305946350098,9.95352743559902,9.823308172151304,9.951731269237438,309080800
2011-01-05,9.998431205749512,10.00860948303007,9.863721909778672,9.865219114942144,255519600
2011-01-06,9.990348815917969,10.035850100037369,9.965502246677898,10.019984362937445,300428800
2011-01-07,10.061898231506348,10.068783139283848,9.935570205786483,9.998135496258708,311931200
2011-01-10,10.251385688781738,10.274735053926054,10.093327033548912,10.143019374671692,448560000
2011-01-11,10.227139472961426,10.326524163300828,10.162179311613148,10.324130073800577,444108000
2011-01-12,10.310359001159668,10.310658761958331,10.237916008787062,10.27533574880589,302590400
2011-01-13,10.348074913024902,10.376813572567176,10.293293841677231,10.332508938468086,296780400
2011-01-14,10.431896209716797,10.431896209716797,10.310957527330752,10.35436368614898,308840000
2011-01-18,10.19749641418457,10.320530960422582,9.758942637432572,9.864315288226775,1880998000
2011-01-19,10.14332103729248,10.435490315228254,10.084647852666128,10.428005887058546,1135612800
2011-01-20,9.958916664123535,10.12715359550425,9.882281825806912,10.071174272177736,764789200
2011-01-21,9.780502319335938,10.024775388432442,9.777807669677332,9.99154670505704,754401200
2011-01-24,10.101710319519045,10.101710319519045,9.780502634210212,9.784993450665096,574683200
2011-01-25,10.219953536987305,10.22115178072548,10.015495105620476,10.068181858807115,546868000
2011-01-26,10.29329776763916,10.34568477003446,10.222949895541408,10.26665502487434,506875600
2011-01-27,10.274136543273926,10.318441185169382,10.262761621232023,10.291199725698831,285026000
2011-01-28,10.06129264831543,10.309757493353162,9.98435966561122,10.30287258972348,592057200
2011-01-31,10.157687187194824,10.179241184180286,10.007411927245084,10.05231448890746,377246800
2011-02-01,10.328618049621582,10.347177635275049,10.207379622690944,10.216959176247286,426633200
2011-02-02,10.307365417480469,10.335204800289247,10.284315012832524,10.311257511398864,258955200
2011-02-03,10.281021118164062,10.304970004560436,10.134637147195368,10.291798117042427,393797600
2011-02-04,10.372624397277832,10.37861161910052,10.283117429433773,10.287008723937491,321840400
2011-02-07,10.533679008483888,10.574689485566122,10.40675228535308,10.414235914045657,485021600
2011-02-08,10.63306713104248,10.642646690444808,10.541764753257551,10.587565822606289,381040800
2011-02-09,10.721671104431152,10.746817435308982,10.623184106260103,10.632762861518197,482745200
2011-02-10,10.613303184509276,10.776751113028508,10.417525063402469,10.698619880888682,928550000
2011-02-11,10.68245792388916,10.7108960327416,10.58337138636325,10.61959368410722,367572800
2011-02-14,10.752209663391112,10.76118970026712,10.6782694434344,10.680664333097967,310416400
2011-02-15,10.773760795593262,10.77585672332632,10.703412923683388,10.752506553604606,284174800
2011-02-16,10.87045192718506,10.923436845940412,10.791721153272013,10.800701187326952,481157600
2011-02-17,10.725865364074709,10.784838315780773,10.672579874942532,10.694433640129818,530583200
2011-02-18,10.494165420532228,10.761787912983351,10.463031858692933,10.738138780113488,816057200
2011-02-22,10.136434555053713,10.33969635674462,10.109792614718032,10.242405992249576,872555600
2011-02-23,10.256474494934082,10.316943031382458,10.136432707456546,10.141223283811344,671854400
2011-02-24,10.264260292053224,10.332214075339923,10.129252007990086,10.298387463796066,499900800
2011-02-25,10.422319412231444,10.430401763463674,10.321736465618825,10.335506278923775,380018800
2011-02-28,10.573488235473633,10.628569061590907,10.510922984561187,10.51451531661603,403074000
2011-03-01,10.456745147705078,10.648631252510809,10.407950478243633,10.641147623280144,456136800
2011-03-02,10.540861129760742,10.607617452749167,10.429501204099276,10.47620073405074,602590800
2011-03-03,10.763582229614258,10.770467135694746,10.654617179996045,10.692635642563568,500788400
2011-03-04,10.776750564575195,10.785431634512952,10.709395533817805,10.7788456920436,453266800
2011-03-07,10.63785171508789,10.826744149107832,10.516613282495252,10.8186610007362,546123200
2011-03-08,10.64982795715332,10.698922384041122,10.54475419693838,10.624382660302407,356316800
2011-03-09,10.55134105682373,10.61989356379318,10.495362518004905,10.61779763598066,453306000
2011-03-10,10.37771224975586,10.470512581357085,10.32472654019381,10.451053712414351,507539200
2011-03-11,10.536972999572754,10.546852318786312,10.327725517422495,10.337603237911363,471080400
2011-03-14,10.58397102355957,10.671382884028809,10.516616760600156,10.57259529941792,435957200
2011-03-15,10.340594291687012,10.41273831856238,10.181038422117016,10.240909043542707,721081200
2011-03-16,9.878992080688477,10.26785387589896,9.766734431425755,10.237918556053057,1162011200
2011-03-17,10.017593383789062,10.166372285305007,9.898450038493245,10.083151480360277,659422400
2011-03-18,9.898746490478516,10.124160194178934,9.87868969723776,10.092128957402789,753214000
2011-03-21,10.15709114074707,10.170262231901413,10.036151634999904,10.058005398492565,409402000
2011-03-22,10.213967323303224,10.25647660285101,10.152300530570866,10.254680436109554,325922800
2011-03-23,10.15379810333252,10.184631101133462,10.05680669450811,10.15649195386112,372996400
2011-03-24,10.326826095581056,10.35765989648648,10.14392081674938,10.233427808395954,404712000
2011-03-25,10.5235013961792,10.539067376819784,10.388192552702966,10.41962507418138,448910000
2011-03-28,10.490570068359377,10.60672057962332,10.490570068359377,10.571695729642997,309355200
2011-03-29,10.506135940551758,10.506135940551758,10.359453006977365,10.40734918144009,352900800
2011-03-30,10.436386108398438,10.50374195291325,10.40076333828904,10.496556487503652,329406000
2011-03-31,10.432796478271484,10.471412866279852,10.35945499739281,10.36843503222868,274019200
2011-04-01,10.314549446105955,10.524995902826412,10.276830746883828,10.510627369394507,418661600
2011-04-04,10.213668823242188,10.315748972587487,10.130149064397024,10.307067899292708,460084800
2011-04-05,10.144817352294922,10.24540029619294,10.058303982148177,10.087940335016109,482731200
2011-04-06,10.119369506835938,10.294791092045347,10.092427810665942,10.214564725658292,402539200
2011-04-07,10.120572090148926,10.190919171991457,10.059203445914406,10.121170013166267,373447200
2011-04-08,10.030163764953612,10.182534970234927,9.996935881349229,10.175650064502523,377535200
2011-04-11,9.902640342712402,10.048424822151349,9.879290973034312,10.000228877406355,398946800
2011-04-12,9.95053482055664,9.990348643313748,9.884676185362082,9.893357256599904,425639200
2011-04-13,10.062191009521484,10.062489970826704,9.954123691941108,10.028962339744435,346220000
